CpG;LD;Loading
215808584;LD3;4.07149192768737e-06
215808652;LD3;8.06461841440834e-07
215808755;LD3;4.83244521956626e-06
215808784;LD3;2.76826210436868e-05
215824728;LD3;3.22485086421651e-09
215824791;LD3;2.29940050142016e-05
215824802;LD3;6.23628276242372e-08
215832246;LD3;1.57488186285951e-05
215832266;LD3;0.000175420742278944
215832334;LD3;0.00364300922816371
215832460;LD3;4.53642766935941e-07
215832466;LD3;4.55187017395712e-06
215861901;LD3;0.000313088834365935
215861916;LD3;5.17731334804736e-06
215861930;LD3;0.000117887559905232
215862134;LD3;2.32005697154584e-06
215893962;LD3;6.84642108501997e-05
215894064;LD3;2.88643385179563e-05
215894170;LD3;3.02110637124654e-06
215900772;LD3;7.36831178815139e-09
215900792;LD3;1.6303573608839e-06
215900832;LD3;3.81467063093038e-08
215900860;LD3;7.20542335679266e-06
215900901;LD3;4.88092205420599e-06
215900906;LD3;1.45052033624806e-07
215900912;LD3;7.28384127334094e-07
215900921;LD3;9.58902083557577e-05
215900935;LD3;1.80173096798048e-06
215900959;LD3;1.15931951164189e-06
215900963;LD3;1.89332777775915e-06
215900967;LD3;1.11815366691569e-05
215900992;LD3;2.40407652164059e-07
215914384;LD3;5.78226755944592e-06
215914408;LD3;5.4338812374673e-08
215914479;LD3;6.03301215110699e-08
215926421;LD3;2.97090225186267e-06
215926423;LD3;0.000113271837604444
215926488;LD3;0.000652861791335664
215932695;LD3;0.000447135807426583
215932703;LD3;2.17957396186562e-06
215946527;LD3;7.52598424783985e-05
215946529;LD3;0.000485715194476604
216026733;LD3;9.08920056049857e-05
216026924;LD3;1.74220004266374e-07
216099742;LD3;6.04714115343753e-05
216121924;LD3;4.67716140610814e-06
216121992;LD3;1.89049044486894e-05
216122057;LD3;1.14037927458989e-05
216122075;LD3;1.74087144451702e-05
216122134;LD3;1.93483363866085e-05
216122155;LD3;1.60467818062538e-06
216192846;LD3;2.74316061933404e-05
216192880;LD3;9.47599220825325e-06
216200234;LD3;0.000158454221529167
216200240;LD3;5.49643705507288e-05
216200252;LD3;0.00081734869439434
216200255;LD3;1.37028430175834e-05
216200261;LD3;0.000585456582230219
216200291;LD3;0.000301619821486232
216200322;LD3;2.65712532087741e-06
216200331;LD3;0.000253154101006138
216200345;LD3;6.38912332544329e-05
216200409;LD3;1.27409819416498e-06
216200448;LD3;4.01997236528982e-06
216200451;LD3;2.74176939318164e-09
216200466;LD3;0.000114463740533298
216222572;LD3;4.76344261773366e-07
216222625;LD3;3.3078493556878e-05
216222678;LD3;9.7527228460636e-06
216222702;LD3;0.000164614552958275
216222771;LD3;2.75701255677344e-06
216229170;LD3;7.74789801090885e-05
216229241;LD3;2.04422364874161e-05
216229262;LD3;3.55376352539511e-06
216229274;LD3;1.09697115468182e-05
216229312;LD3;6.19423285810881e-06
216229330;LD3;0.000193578398262928
216258825;LD3;3.53247806305696e-06
216258894;LD3;2.75018031156451e-06
216258919;LD3;0.000141263800067898
216263430;LD3;2.02594807361784e-06
216263481;LD3;0.000374016970838604
216278613;LD3;1.37632068881725e-05
216278634;LD3;1.7736246422304e-05
216278643;LD3;7.52158213715314e-05
216278659;LD3;5.78338047057675e-06
216278686;LD3;1.72146751714477e-06
216278722;LD3;5.34378185622104e-06
216278749;LD3;1.27381072032791e-06
216278787;LD3;9.05413861763106e-05
216281021;LD3;1.00777895071841e-07
216281134;LD3;4.18068191968115e-07
216281276;LD3;6.74175709671349e-06
216313132;LD3;2.8261482715742e-07
216313219;LD3;5.98563009691563e-06
216313349;LD3;1.86140452348313e-07
216372752;LD3;5.56779130901684e-06
216372827;LD3;0.000155993261040385
216372885;LD3;6.99537585579572e-07
216380311;LD3;7.64438318712583e-06
216380340;LD3;0.000355092374131504
216380386;LD3;5.22359506914424e-05
216380392;LD3;5.20806390728857e-07
216380478;LD3;0.000285732994038922
216380494;LD3;6.68458262548511e-06
216380524;LD3;0.000108181418504692
216386567;LD3;0.00185691229132766
216386620;LD3;3.6291901845979e-05
216386634;LD3;9.81327105999486e-07
216386706;LD3;0.000457922977285265
216386717;LD3;0.00145817519972252
216437153;LD3;1.37201938568311e-06
216437303;LD3;0.000292827623409287
216437367;LD3;2.41790761000071e-05
216437388;LD3;1.41239064631726e-06
216448035;LD3;2.00445624018812e-05
216448064;LD3;1.02510225144607e-05
216448070;LD3;1.19516914099415e-06
216448151;LD3;0.00012514881949096
216448217;LD3;9.82815088239719e-06
216448580;LD3;4.53148914030172e-05
216448590;LD3;3.79934069675505e-06
216448600;LD3;3.6351818654537e-07
216448640;LD3;4.96126015231409e-07
216448709;LD3;3.65063119036496e-07
216448714;LD3;1.75912851553504e-05
216448720;LD3;8.87668086687507e-06
216448729;LD3;5.62186052150094e-06
216448743;LD3;2.8189513443914e-08
216448771;LD3;6.57730424261709e-10
216448775;LD3;3.1152710170567e-05
216448800;LD3;6.28774909335373e-06
216448818;LD3;6.96472753287766e-07
216469893;LD3;0.000520591429096711
216469950;LD3;9.86432045025712e-06
216469995;LD3;3.05407427405112e-05
216470025;LD3;1.11588972969146e-05
216475252;LD3;1.89869128445522e-07
216475320;LD3;5.34126248815838e-08
216475369;LD3;0.000665431154801424
216475384;LD3;9.37170442255298e-05
216475403;LD3;7.51809867482818e-08
216475435;LD3;1.00441920200471e-05
216475482;LD3;0.000109685403310028
216475483;LD3;5.38855280626901e-05
216478460;LD3;0.000316389148421087
216511684;LD3;1.59856077473544e-06
216511733;LD3;2.1203836921208e-05
216511937;LD3;0.000140730806470641
216694206;LD3;4.28670210392159e-08
216694216;LD3;7.62178290371145e-06
216694256;LD3;7.29740909331056e-06
216694284;LD3;2.89569095181271e-07
216694325;LD3;2.37470373307233e-06
216694330;LD3;2.34438150148106e-06
216694336;LD3;5.76204839950909e-09
216694345;LD3;2.16109250432821e-06
216694359;LD3;1.24932718470112e-05
216694383;LD3;6.844338769055e-05
216694387;LD3;2.20788565703678e-08
216694391;LD3;1.13106919612367e-09
216694416;LD3;5.78713912858691e-06
216709717;LD3;0.00047896190678204
216709720;LD3;1.66320919076066e-05
216709728;LD3;0.000563182860959573
216709744;LD3;3.7265469838288e-05
216709830;LD3;1.45188220729071e-05
216709887;LD3;8.24910295555029e-08
216709889;LD3;5.9851313048734e-06
216709911;LD3;1.71814653137834e-05
216709943;LD3;1.71079460558194e-05
216709951;LD3;2.58552763668704e-07
216726584;LD3;1.1002810572043e-05
216726652;LD3;1.57690000936621e-05
216726693;LD3;5.68184346370531e-06
216726713;LD3;1.26551485194777e-05
216726755;LD3;5.77280902113617e-05
216726759;LD3;1.22706210730293e-05
216726784;LD3;6.97485588524582e-05
216726798;LD3;1.71577111734357e-06
216734513;LD3;2.47202716042958e-06
216734683;LD3;1.8616610665323e-06
216745110;LD3;0.000196798051227057
216745114;LD3;1.92879936283397e-05
216745128;LD3;0.000383160654318854
216748054;LD3;0.000558537347342169
216748125;LD3;8.0136859844509e-05
216748144;LD3;2.73906551306217e-05
216761940;LD3;0.000487337058681164
216762008;LD3;3.29323066818431e-08
216762057;LD3;0.00133525390572897
216762078;LD3;0.000111563504259935
216762091;LD3;1.29004043037997e-06
216762171;LD3;5.58767369862154e-10
216766875;LD3;0.00133685795375618
216767942;LD3;1.83738372951221e-05
216768044;LD3;2.58213820225224e-07
216768101;LD3;0.000103037400162057
216770254;LD3;9.14985053133671e-06
216805445;LD3;2.27304704358045e-06
216805522;LD3;1.5820512749464e-05
216805541;LD3;4.15856380286716e-06
216805553;LD3;1.3589971956785e-06
216805561;LD3;3.04298277462741e-06
216805645;LD3;5.25748024614142e-05
216805682;LD3;6.52217734073448e-05
216834546;LD3;1.47369557167257e-07
216834598;LD3;8.05831494870922e-06
216834643;LD3;1.55404250715913e-06
216834700;LD3;4.77308170405392e-06
216834773;LD3;3.88552021601179e-06
216913451;LD3;0.000167816416468852
216913595;LD3;1.16651566657249e-05
216940369;LD3;1.4608388544103e-06
216940529;LD3;4.9760232522942e-05
216940616;LD3;1.27859966690789e-06
216960806;LD3;1.08121288688034e-06
216960847;LD3;1.28020180188605e-05
216960856;LD3;0.000420632219731966
216960890;LD3;9.13433796469017e-05
216960921;LD3;4.07995268781359e-05
216960923;LD3;1.41800700125935e-05
216960934;LD3;2.831067880131e-08
216960989;LD3;7.97278550663561e-05
216960991;LD3;4.57030433100484e-05
216973559;LD3;1.09390459566339e-05
216973613;LD3;3.2257196439006e-07
216973669;LD3;1.10201613494834e-05
216973679;LD3;5.45088042383307e-08
216973705;LD3;5.19214544318787e-07
216976008;LD3;0.000675982920650964
216976022;LD3;0.000259340638726025
216976055;LD3;1.57080844705062e-05
216976075;LD3;0.000733751837619744
216976118;LD3;0.000112472707192883
217001827;LD3;3.88259806963692e-05
217001924;LD3;1.02367070094432e-05
217002021;LD3;7.83914909651618e-06
217002087;LD3;9.92213777861857e-08
217031476;LD3;2.05058589105734e-06
217031486;LD3;8.33311175681958e-06
217031496;LD3;2.01863036944662e-06
217031536;LD3;4.20180466604768e-06
217031605;LD3;1.15523903481542e-07
217031616;LD3;9.54027898536595e-06
217031625;LD3;2.18294618287226e-05
217031639;LD3;1.83843278206314e-06
217031667;LD3;1.00875193686196e-07
217031671;LD3;1.8769835202559e-06
217031696;LD3;2.54655791319727e-05
217031714;LD3;1.84894716227145e-06
217063300;LD3;1.60775246282859e-05
217063388;LD3;7.76331368662666e-05
217063449;LD3;9.92067791463458e-06
217063487;LD3;0.000249311169842132
217063495;LD3;4.86978632894446e-06
217063538;LD3;3.87313286466297e-05
217075352;LD3;0.00252544683385691
217075416;LD3;9.79117144643022e-06
217075435;LD3;2.78429126211058e-06
217075467;LD3;0.000221164609196295
217075514;LD3;6.18438244046624e-06
217075515;LD3;1.50852686212028e-05
217113639;LD3;5.36316346366402e-06
217113835;LD3;2.78286383551824e-07
217113861;LD3;2.88699510342116e-06
217120420;LD3;0.000140472746686464
217120480;LD3;6.2154755639204e-05
217120485;LD3;7.14265491364843e-05
217120508;LD3;5.01267956333075e-08
217120569;LD3;2.50204771031508e-07
217120607;LD3;9.74252336400934e-06
217120615;LD3;3.11804606592996e-07
217120621;LD3;1.23437342158235e-05
217120658;LD3;3.12470782869931e-05
217136798;LD3;1.18043156527435e-07
217136825;LD3;4.46416894907834e-06
217136841;LD3;7.94533597558881e-08
217146252;LD3;6.58730553126497e-06
217146263;LD3;0.00223095186663318
217146276;LD3;7.34002352938864e-06
217146297;LD3;0.000105222622210108
217146317;LD3;4.68501498552149e-05
217146319;LD3;5.03638846258193e-05
217146413;LD3;0.000915813006803196
217146434;LD3;0.00312975576290369
217146480;LD3;0.000328063966351654
217172383;LD3;4.00079385199453e-05
217172401;LD3;5.28414510917249e-05
217172426;LD3;9.36228335422154e-06
217172430;LD3;4.74914153752752e-05
217172434;LD3;0.000151252928150239
217180860;LD3;3.75402366956669e-05
217181019;LD3;2.22300797310887e-07
217182708;LD3;1.7004608083933e-06
217182718;LD3;4.07204264835478e-06
217182768;LD3;7.77401654687009e-07
217182842;LD3;1.77264915022887e-07
217182857;LD3;9.86226388157682e-06
217182871;LD3;4.59342884493848e-06
217182895;LD3;8.96963922815718e-05
217182899;LD3;3.77180815619049e-07
217182903;LD3;4.0080019951039e-08
217182928;LD3;1.21843031622789e-06
217182946;LD3;0.000264868523285776
217216156;LD3;2.77510334490223e-06
217222420;LD3;7.46929660861197e-06
217222549;LD3;1.42333458570964e-06
217222576;LD3;2.6930794584229e-10
217222607;LD3;3.82733522824326e-06
217222615;LD3;4.61993041314731e-06
217222642;LD3;0.000148324419487761
217222658;LD3;0.000105241010171642
217333943;LD3;4.16516722743074e-08
217333953;LD3;4.7738400814306e-06
217333963;LD3;6.23732161825749e-06
217334031;LD3;0.000235479561465554
217334069;LD3;5.3307597416818e-06
217334089;LD3;2.56122940142715e-06
217334127;LD3;2.2784071523589e-06
217334160;LD3;6.88250197465456e-06
217360602;LD3;0.000249832674352898
217360616;LD3;0.000997760798373363
217360656;LD3;1.10535560403437e-05
217360658;LD3;5.6955146003632e-05
217360801;LD3;2.06987272728338e-05
217360825;LD3;2.33431375278556e-05
217372571;LD3;0.000341516423508523
217372673;LD3;7.44813412508819e-07
217372678;LD3;1.01466746937518e-06
217372753;LD3;0.000973184523194455
217372765;LD3;2.54838743587331e-05
217372805;LD3;9.39471908992247e-06
217406996;LD3;1.55811404084001e-05
217407015;LD3;3.13178762092112e-05
217407030;LD3;1.92774089998677e-06
217407048;LD3;1.52894316563895e-05
217435674;LD3;6.43919689318452e-06
217435728;LD3;1.8171512830115e-05
217435730;LD3;4.33900568563531e-06
217435734;LD3;1.41288007154155e-10
217435826;LD3;3.40468099708746e-06
217435873;LD3;2.90805389457336e-05
217435897;LD3;7.87010590139223e-07
217464680;LD3;0.000132228078172324
217464731;LD3;1.26562145537518e-06
217464734;LD3;5.12380081737635e-07
217468048;LD3;2.41215945776727e-05
217468205;LD3;1.0847752053524e-06
217468288;LD3;2.97336319258776e-07
217469757;LD3;1.54936231578523e-05
217484637;LD3;1.83991829205835e-05
217484691;LD3;3.98920674408526e-05
217484697;LD3;6.73059296685406e-05
217490067;LD3;2.74707359886038e-06
217490145;LD3;5.02910813290452e-05
217490148;LD3;1.0175750991642e-10
217490183;LD3;1.41343500356912e-06
217490200;LD3;4.77913874134766e-06
217490207;LD3;6.96939990218518e-06
217490229;LD3;1.67796313041761e-06
217490234;LD3;6.04874978422451e-10
217490285;LD3;9.11837279079142e-08
217490309;LD3;8.21742101982018e-06
217490315;LD3;1.16169508684445e-06
217495250;LD3;2.44666814641507e-06
217495389;LD3;3.39346865772157e-05
217495427;LD3;9.26930045020371e-05
217495431;LD3;7.67956204429293e-05
217495435;LD3;5.56071166030259e-06
217495460;LD3;2.45562031480142e-05
217495478;LD3;3.19024986623322e-06
217496869;LD3;0.005544133189148
217506436;LD3;2.73268941879855e-07
217506581;LD3;1.00490881488172e-06
217511830;LD3;1.45843743710013e-05
217511838;LD3;0.000882375485168663
217511892;LD3;1.33782226989117e-05
217512023;LD3;1.66661776595308e-06
217512037;LD3;3.40796601180306e-05
217533374;LD3;0.000665311687811746
217533382;LD3;2.78182365212969e-05
217533540;LD3;0.00181116726392071
217533561;LD3;2.20126905175999e-06
217533568;LD3;0.000431768272173222
217570888;LD3;0.000367740974508323
217570944;LD3;1.32325745192116e-06
217570999;LD3;4.79719580664343e-06
217670683;LD3;0.00266063492016165
217670709;LD3;2.67767150816958e-05
217670734;LD3;1.53693714144289e-08
217670738;LD3;1.36214420849986e-05
217670789;LD3;9.16653884439505e-05
217670795;LD3;7.38155226112292e-07
217670841;LD3;1.14969874131998e-08
217670919;LD3;0.000387101307133925
217670929;LD3;4.53253458326096e-05
217683475;LD3;0.00103931966603457
217683491;LD3;5.01410834306935e-06
217683570;LD3;0.000416496195194076
217683611;LD3;3.23589446951819e-05
217683646;LD3;2.13253187533967e-06
217683684;LD3;1.66386184070999e-06
217683710;LD3;1.90856539440676e-06
217751203;LD3;3.44484351965189e-05
217751226;LD3;9.3255692120048e-07
217751281;LD3;1.69192041428263e-05
217751304;LD3;3.12130953038067e-05
217751346;LD3;1.08445858673213e-05
217751371;LD3;1.30384431540394e-05
217756656;LD3;3.70061679250593e-08
217756771;LD3;5.75221086038376e-05
217763483;LD3;0.00217630087643808
217763567;LD3;5.63520018074322e-05
217763575;LD3;1.33767087665864e-06
217763664;LD3;8.58585689606432e-07
217815962;LD3;2.33689474666174e-05
217816024;LD3;2.15594861372395e-07
217816045;LD3;3.44742326342937e-05
217816104;LD3;2.1509052984507e-05
217816121;LD3;1.05449483297923e-07
217816179;LD3;6.88418545620097e-05
217816187;LD3;0.000561845602635428
217831423;LD3;2.98892373255369e-07
217833117;LD3;1.35489973099013e-05
217833239;LD3;1.50624009115371e-05
217833248;LD3;3.9019746560344e-06
217833297;LD3;2.30286742698676e-08
217911955;LD3;3.47948721691659e-06
217911961;LD3;2.48238854796853e-06
217911973;LD3;5.05932444692726e-06
217911998;LD3;5.02027520391754e-05
217912002;LD3;1.9898084613107e-05
217912044;LD3;4.24846333489115e-06
217912053;LD3;1.93092495982138e-06
217912105;LD3;3.82684369709472e-06
217912133;LD3;8.7286980431595e-06
217912173;LD3;1.06784711564559e-05
217912183;LD3;0.000108987464516004
217915807;LD3;2.45877399956547e-06
217915864;LD3;1.1691657432748e-07
217915966;LD3;4.04333377891423e-07
217915984;LD3;5.48075997765749e-05
218105074;LD3;8.03471378617795e-09
218105084;LD3;3.51458671870807e-07
218105124;LD3;4.42898866825253e-06
218105152;LD3;3.57177472041523e-05
218105193;LD3;1.22682099374591e-07
218105204;LD3;1.98182350389943e-05
218105213;LD3;6.97939390246287e-08
218105227;LD3;2.8204595290672e-06
218105251;LD3;0.000195823617466968
218105255;LD3;2.7096059279557e-06
218105259;LD3;7.4055764910997e-06
218105284;LD3;2.14655366452798e-06
218118682;LD3;4.54205662465943e-09
218118712;LD3;1.40460089630884e-06
218118760;LD3;9.92680158301611e-06
218118799;LD3;1.76832125335569e-05
218159321;LD3;1.88465748144769e-06
218159406;LD3;1.73197916167215e-09
218159430;LD3;0.0018586270930333
218159436;LD3;1.15800057171884e-05
218159448;LD3;2.29068772634098e-05
218194177;LD3;1.75499076630731e-05
218194208;LD3;3.31454182281848e-07
218232371;LD3;9.52231737411191e-09
218232421;LD3;1.57199259906806e-05
218232449;LD3;1.69582016369329e-05
218232490;LD3;9.65143409974858e-08
218232501;LD3;4.24848442247926e-07
218232524;LD3;2.27665467551643e-06
218232552;LD3;1.41034392158913e-06
218232581;LD3;9.99536016147541e-06
218332501;LD3;1.11871142260366e-05
218332522;LD3;0.000447182393832944
218332585;LD3;0.000443913423117304
218332645;LD3;6.1490772502927e-05
218332664;LD3;7.69550978704333e-06
218332681;LD3;5.40667457367636e-06
218347546;LD3;2.27897645425489e-07
218347612;LD3;0.00020118166460826
218347655;LD3;0.000557223650362751
218357746;LD3;0.000147923847287013
218357752;LD3;6.2104565846754e-05
218357779;LD3;0.0002194666763764
218357913;LD3;9.29132782562514e-05
218357936;LD3;3.51260819557005e-05
218408344;LD3;6.27196745509333e-06
218408373;LD3;5.61865558327151e-07
218408379;LD3;1.16393184265018e-07
218408497;LD3;3.25938042622345e-07
218408526;LD3;1.34833399983836e-05
218408576;LD3;8.55368350394514e-05
218410803;LD3;9.30305011399844e-07
218410813;LD3;1.44257086132662e-05
218410881;LD3;7.92041006632746e-05
218410950;LD3;0.000141322060164255
218410957;LD3;7.85177398754772e-05
218410996;LD3;0.000733809581452243
218411060;LD3;1.21766314234589e-06
218411138;LD3;7.05800350325682e-08
218411141;LD3;1.63050458770884e-07
218411176;LD3;3.66770431330483e-07
218411193;LD3;6.18900056207697e-07
218411200;LD3;7.85309140700414e-07
218411222;LD3;1.00998636908059e-06
218411302;LD3;2.48623306493847e-05
218411308;LD3;8.85569927280727e-05
218411316;LD3;0.000278782816672109
218468177;LD3;0.00256727564648119
218468205;LD3;2.04307637221731e-06
218468229;LD3;0.00125391494828215
218468315;LD3;6.45464485345196e-06
218468372;LD3;0.000721756459250275
218468374;LD3;1.83783065083152e-05
218468436;LD3;0.00014679058990888
218472294;LD3;1.63285202184893e-06
218472319;LD3;9.84192918713188e-06
218472327;LD3;2.62520137976422e-05
218472454;LD3;4.44630469001454e-06
218472504;LD3;6.46880379758623e-07
218487313;LD3;7.00317548240883e-05
218487420;LD3;3.24511490860189e-06
218487445;LD3;3.19201811738589e-07
218521791;LD3;0.000918033378371181
218521805;LD3;8.14783907265806e-05
218521868;LD3;7.62144501295275e-05
218521876;LD3;1.00292966088946e-05
218521941;LD3;0.000447943074383679
218521994;LD3;3.52326588701534e-10
218536773;LD3;2.40008485473592e-08
218582435;LD3;0.000223673715129815
218582499;LD3;8.17033454613565e-06
218582556;LD3;1.56035437608172e-06
218582567;LD3;7.94734526819777e-05
218582573;LD3;0.000177054332565524
218582642;LD3;0.000128881962649597
218582667;LD3;0.00010272306693104
218585575;LD3;0.000129828651244812
218585617;LD3;8.75153581247209e-05
218585651;LD3;0.000318820517684772
218585654;LD3;5.32499031764466e-06
218612562;LD3;6.93289641403545e-06
218612597;LD3;2.1498087412701e-05
218637641;LD3;1.39619511408501e-06
218637661;LD3;1.78948161932621e-06
218637729;LD3;3.18813484934122e-05
218637781;LD3;9.85384821300788e-07
218637828;LD3;0.000130937995329339
218637832;LD3;1.13895669594214e-06
218637836;LD3;9.8074458056747e-06
218637879;LD3;1.3882027752476e-05
218687952;LD3;0.000162993026833451
218687981;LD3;0.00117167743428019
218688006;LD3;4.83908902958858e-05
218688026;LD3;1.38347980536091e-07
218688042;LD3;0.00535887197194651
218688049;LD3;5.92670592197389e-06
218688058;LD3;1.74029619498164e-05
218688068;LD3;5.97787219784615e-06
218688089;LD3;2.81082706706456e-06
218688105;LD3;0.0054256331674494
218688112;LD3;7.75481949701606e-06
218688149;LD3;3.60989692387451e-06
218688185;LD3;8.86855889109e-05
218695028;LD3;1.89873553525866e-05
218695058;LD3;5.77952814918574e-07
218695065;LD3;2.86497132125148e-06
218695132;LD3;5.39704287029929e-06
218695196;LD3;3.413605047706e-05
218695222;LD3;4.17758512317244e-06
218695254;LD3;4.24651286542191e-05
218695266;LD3;3.47445016311984e-06
218695284;LD3;2.42542497228779e-06
218711635;LD3;1.10721081208178e-06
218711685;LD3;3.62138189654711e-06
218711713;LD3;0.000369559939430087
218711774;LD3;3.12530835718542e-06
218711812;LD3;1.82026587935464e-08
218711845;LD3;2.36704338067259e-05
218740201;LD3;4.75218002310089e-05
218740256;LD3;0.000233967576367
218740269;LD3;7.0068462135202e-06
218740352;LD3;6.37511946761668e-07
218740384;LD3;6.02067396632376e-06
218740432;LD3;9.02366246215333e-06
218745897;LD3;4.39836040947384e-05
218745907;LD3;2.78456416071356e-06
218745917;LD3;3.18959587791073e-07
218745984;LD3;3.52007249658725e-05
218746025;LD3;0.000133476652480234
218746030;LD3;1.83055928694208e-06
218746035;LD3;7.02942585335338e-07
218746039;LD3;6.83760021512745e-06
218746057;LD3;3.8234688545003e-07
218746092;LD3;3.39829032946503e-06
218746131;LD3;0.000420902990531013
218746135;LD3;0.000231851005169579
218781035;LD3;9.93822726121465e-06
218781067;LD3;0.000112782947489785
218781101;LD3;3.6471058494031e-06
218781152;LD3;1.0347725141546e-09
218781218;LD3;7.64328461859683e-07
218832937;LD3;4.426220860772e-05
218833025;LD3;0.000345991950969922
218833086;LD3;6.23554544217178e-06
218833124;LD3;1.04332517478856e-05
218833157;LD3;7.68537205694431e-05
218833175;LD3;2.32997709451519e-05
218869686;LD3;0.00010425907691682
218869711;LD3;1.64166527985418e-06
218869715;LD3;1.83001896016966e-06
218869719;LD3;7.78312302892975e-05
218869772;LD3;3.06110272831684e-08
218869906;LD3;1.9554831268322e-07
218886270;LD3;0.000327238453305823
218886386;LD3;5.60694517739911e-05
218886406;LD3;7.36752797109631e-06
218886410;LD3;5.52590221159386e-05
218886444;LD3;7.02540368857547e-06
218886492;LD3;0.0059706239867677
218897678;LD3;9.20146592156354e-06
218897786;LD3;0.00114524397796856
218937110;LD3;1.74758152057222e-06
218937133;LD3;5.23962208963275e-05
218937216;LD3;0.00131549896004874
218937248;LD3;0.00181074885145579
218937255;LD3;0.000186451077596512
218937257;LD3;4.56124356290792e-07
218937264;LD3;5.05447497714234e-07
218937284;LD3;1.11550039748787e-06
218937320;LD3;3.77139239299406e-06
218982647;LD3;8.65769384596512e-06
218982685;LD3;0.000963043064854993
218982710;LD3;5.6063475376248e-06
218982724;LD3;1.18239773255521e-06
218982740;LD3;1.23101770180652e-05
218982750;LD3;1.30169951644448e-07
219002122;LD3;2.22136895639743e-05
219002132;LD3;1.0811964946789e-06
219002142;LD3;5.53776262568719e-07
219002256;LD3;4.60562033578257e-06
219002262;LD3;3.71148383699591e-05
219002271;LD3;6.38532707877438e-05
219002285;LD3;4.91949641375107e-05
219002313;LD3;6.55814332609275e-08
219002360;LD3;5.71811574881778e-05
219020930;LD3;1.58558262742235e-05
219021018;LD3;1.36314409369278e-05
219021047;LD3;0.000145480083398544
219032313;LD3;5.47254451380763e-08
219032511;LD3;3.05383231651056e-06
219094943;LD3;1.22038438744482e-06
219164311;LD3;9.93185589711402e-06
219164399;LD3;9.73724776548523e-06
219172658;LD3;3.58110448874534e-05
219172686;LD3;2.89385061730466e-05
219172695;LD3;2.78674350612185e-06
219178059;LD3;4.13572733703738e-06
219245608;LD3;7.84401476118982e-07
219245615;LD3;5.06861959220599e-06
219245658;LD3;1.74626472456288e-07
219245708;LD3;1.64816823245583e-06
219245739;LD3;3.03324944506212e-07
219254256;LD3;3.29046437888895e-08
219254264;LD3;1.48399355309635e-06
219254366;LD3;1.00469959028325e-05
219254405;LD3;6.27606083517597e-05
219254421;LD3;4.3957768814523e-07
219254465;LD3;0.000317570559535345
219254469;LD3;2.81705812796025e-06
219254482;LD3;5.78578959691834e-06
219254504;LD3;6.51844898437318e-07
219296146;LD3;9.8991731512982e-07
219296236;LD3;5.95536910242631e-05
219296243;LD3;1.53432733609436e-10
219296252;LD3;0.000116448350966989
219296262;LD3;7.36991188111922e-07
219296298;LD3;5.89076832725128e-05
219296305;LD3;4.91325635957232e-09
219296314;LD3;0.000117707128617924
219296324;LD3;7.6976339559271e-07
219296342;LD3;6.10501816137468e-05
219296378;LD3;2.61660122718288e-06
219366608;LD3;9.94037599507396e-07
219366662;LD3;1.23488438941869e-05
219366664;LD3;2.45774504396781e-05
219366792;LD3;1.52695631683547e-05
219370972;LD3;6.0285087804587e-07
219371066;LD3;1.64213378089496e-06
219371169;LD3;3.28185499071755e-06
219388092;LD3;4.65496786500074e-05
219388128;LD3;5.95505533800694e-05
219388182;LD3;4.00937556245824e-07
219388196;LD3;5.44116906315608e-06
219388253;LD3;6.83563542766762e-05
219388304;LD3;2.36764195324947e-06
219389994;LD3;9.91840609174116e-05
219390004;LD3;2.43096192128401e-05
219390066;LD3;0.00157166163230225
219390123;LD3;0.000125194179469239
219390143;LD3;6.32452302865548e-05
219390181;LD3;2.94443145201856e-07
219390185;LD3;9.07041364692494e-07
219390189;LD3;1.55641622165457e-05
219390214;LD3;1.02478944754938e-05
219390232;LD3;9.18995052173745e-05
219390559;LD3;8.65546547340097e-05
219390765;LD3;9.12585191643064e-06
219421659;LD3;6.39079931130255e-05
219472457;LD3;1.47591311166303e-05
219472513;LD3;0.000465380159039787
219472517;LD3;9.83554053606426e-07
219472578;LD3;1.62568851060632e-06
219472591;LD3;3.06088017142174e-07
219472607;LD3;0.000407094407478013
219472614;LD3;0.000313734663081859
219472658;LD3;1.75449547268297e-05
219530996;LD3;7.72190842530167e-07
219531059;LD3;5.74282087080673e-07
219531073;LD3;1.17193241824972e-06
219531084;LD3;1.07948806158147e-06
219531105;LD3;5.1511941989309e-06
219578623;LD3;2.84343055996666e-05
219646556;LD3;7.86247130618359e-05
219646589;LD3;2.06116692515211e-06
219646657;LD3;6.48915733739365e-09
219646666;LD3;7.23867950260801e-05
219692603;LD3;0.000519252673786011
219692647;LD3;0.000407737989897177
219692658;LD3;0.00044644824914729
219692675;LD3;0.00129365904187651
219695359;LD3;1.03341759955372e-05
219707546;LD3;1.37209505076098e-06
219707558;LD3;1.82375274804893e-06
219707641;LD3;1.11495789374556e-06
219722378;LD3;0.00011757848909345
219722388;LD3;1.45266566131847e-05
219722398;LD3;6.30877383871931e-06
219722438;LD3;1.79836772328972e-08
219722466;LD3;4.18165752961975e-05
219722512;LD3;0.000594364495831532
219722518;LD3;7.26869943876383e-06
219722527;LD3;3.55304471566408e-05
219722541;LD3;4.27351091002948e-07
219722565;LD3;0.00022742632427406
219722569;LD3;7.16187509567475e-05
219722573;LD3;1.31089144904009e-06
219722598;LD3;2.19900362294625e-05
219726274;LD3;1.05241894970596e-05
