CHH;LD;Loading
203077153;LD3;0.000178878467963927
203077154;LD3;2.13493572916241e-05
203077191;LD3;7.97350324449981e-05
203077278;LD3;1.79437579704409e-05
203087541;LD3;5.50544595972091e-06
203087559;LD3;1.70716484013492e-06
203102864;LD3;0.000149880766433569
203166264;LD3;4.2198492363159e-05
203166276;LD3;0.000104293147241919
203166289;LD3;5.07297680119672e-05
203166304;LD3;0.000145630446865898
203166307;LD3;3.56315906632344e-05
203166522;LD3;8.10876423407465e-05
203176429;LD3;5.80120124109459e-05
203176452;LD3;3.07665492147834e-06
203176495;LD3;1.00415835443184e-05
203188089;LD3;0.000375984117512408
203188098;LD3;0.000859354736082161
203188101;LD3;0.000394769237742206
203188226;LD3;0.000858578925961104
203188240;LD3;0.000101418099430435
203218340;LD3;5.17378847798398e-05
203222673;LD3;9.18756227981028e-06
203222768;LD3;0.000114958122313262
203242977;LD3;1.11613948814259e-06
203242993;LD3;3.43197862193738e-05
203243001;LD3;3.89218981065227e-05
203243002;LD3;1.28926708717166e-09
203243007;LD3;1.17296467963414e-05
203243015;LD3;1.27652806472532e-06
203243021;LD3;0.000212591019582124
203243022;LD3;2.1574316050361e-05
203243023;LD3;5.39301240731229e-05
203243026;LD3;5.10500250792726e-06
203243048;LD3;0.000174143243927063
203243049;LD3;1.50676362634824e-06
203243050;LD3;5.54500609851218e-08
203243092;LD3;9.2037064284776e-06
203243093;LD3;3.28641436429246e-07
203243103;LD3;0.000138619014289127
203243110;LD3;3.29921750608227e-05
203243111;LD3;1.80921530182436e-06
203243112;LD3;2.54364282090429e-06
203243129;LD3;1.04448691201354e-07
203243158;LD3;6.21620555737916e-09
203243163;LD3;2.81297068062363e-05
203243164;LD3;2.74920387246411e-06
203243170;LD3;2.8325504354972e-05
203247177;LD3;5.65295549958634e-06
203247181;LD3;0.000110841146244069
203247211;LD3;0.000320471897615484
203247219;LD3;1.88594952493244e-08
203247223;LD3;0.000290222200226485
203247224;LD3;0.00168528443981209
203247228;LD3;0.000198008225915133
203247306;LD3;1.0983257993462e-07
203254663;LD3;0.000897495155554388
203254735;LD3;0.000149897158041212
203254810;LD3;1.18132821181576e-05
203254820;LD3;4.04929402770996e-06
203254907;LD3;9.1326774906123e-05
203349638;LD3;7.98861443437753e-07
203349656;LD3;3.8448834033579e-07
203349663;LD3;6.42752960568763e-06
203349748;LD3;0.000131070477759346
203349763;LD3;3.53095052247528e-06
203349777;LD3;6.3677652765451e-05
203349793;LD3;5.93425020638207e-06
203349800;LD3;8.58479083158239e-06
203349802;LD3;4.43366076198126e-06
203349803;LD3;8.39049569470984e-06
203349833;LD3;0.000214682267945599
203349843;LD3;6.83334644160608e-05
203349849;LD3;9.5472757713991e-06
203395692;LD3;0.000105889989819943
203395709;LD3;0.00010907703392515
203395765;LD3;0.000154275937690837
203395766;LD3;0.00179863651182144
203395796;LD3;5.67198910465063e-05
203395801;LD3;5.87144991298136e-05
203417889;LD3;8.69323893491381e-07
203417997;LD3;4.47272484479904e-05
203418021;LD3;9.71175485895064e-06
203418027;LD3;0.000207108455376659
203418040;LD3;7.84557791595202e-06
203418044;LD3;2.4596699290411e-06
203476068;LD3;2.59288734330373e-05
203476091;LD3;6.35473905162819e-07
203476155;LD3;0.001833576772079
203476168;LD3;0.000751969802836983
203476184;LD3;0.000930784933263743
203476256;LD3;2.22168750689452e-05
203476310;LD3;0.000491213785884052
203476322;LD3;5.80773733546619e-05
203480165;LD3;0.000140315781083871
203480179;LD3;8.4505207436211e-05
203480223;LD3;4.08249955751667e-06
203480253;LD3;8.70045407160059e-05
203480297;LD3;0.000123173327909214
203480298;LD3;1.72901536507859e-05
203480300;LD3;2.08229082178921e-06
203480346;LD3;4.65269227163446e-06
203480360;LD3;0.000231654553802859
203480385;LD3;1.30991538207107e-06
203482678;LD3;2.88888841213858e-07
203482714;LD3;7.56844256173314e-06
203482777;LD3;7.33310848848547e-06
203482779;LD3;3.33853471638004e-05
203539780;LD3;3.38686813435714e-05
203539849;LD3;7.73688861380042e-06
203539853;LD3;0.000272643580201003
203539857;LD3;2.40568560710218e-05
203539877;LD3;0.000295317048920382
203539883;LD3;0.000578359500241714
203539885;LD3;1.40896644497043e-05
203539895;LD3;0.00016799269668023
203539896;LD3;8.19057188713191e-05
203539978;LD3;1.26882918182849e-05
203651584;LD3;1.80943654968517e-05
203651637;LD3;5.87205865838794e-05
203651659;LD3;1.00721237437553e-05
203651721;LD3;1.87336059134424e-05
203651769;LD3;3.08826940489705e-06
203667571;LD3;3.14873242319855e-07
203667592;LD3;0.000537533846729222
203667596;LD3;0.000873301382474159
203667777;LD3;0.00353861418157938
203667791;LD3;8.58996810952475e-05
203704820;LD3;4.52623637524544e-05
203704858;LD3;1.26438992990489e-05
203704864;LD3;2.87383908076171e-09
203704875;LD3;4.62717873836153e-05
203704938;LD3;3.9727489618396e-05
203705067;LD3;1.35133802840275e-06
203725043;LD3;3.5807875367464e-05
203725080;LD3;0.0014087962430945
203725107;LD3;0.00245000789575861
203725166;LD3;0.00169149958919588
203745311;LD3;0.0012825661621749
203849261;LD3;0.000120896466811157
203849321;LD3;2.7908789708715e-06
203849333;LD3;6.5568235356379e-05
203849342;LD3;0.00024568989298972
203849372;LD3;2.19258019659143e-05
203849384;LD3;3.57738385272948e-06
203849394;LD3;1.50479941892647e-05
203849397;LD3;1.35561395557148e-05
203849417;LD3;9.34755084230115e-05
203849437;LD3;0.00023897618730925
203849472;LD3;2.00196384999922e-05
203849512;LD3;3.50467692227232e-05
203861759;LD3;1.84320740073817e-07
203861761;LD3;4.52124544283132e-09
203861772;LD3;6.81692950393537e-10
203861773;LD3;7.20240363464082e-10
203861784;LD3;5.03190339763937e-07
203861785;LD3;3.70325816254667e-09
203861787;LD3;2.86633420419234e-10
203861788;LD3;9.19765978746484e-10
203861793;LD3;5.42403234787988e-09
203861799;LD3;3.05815963510643e-07
203861805;LD3;1.26642920553234e-09
203861810;LD3;2.60428187553274e-08
203861822;LD3;7.69492897627573e-09
203861824;LD3;7.85494347944352e-08
203861828;LD3;1.25562003044569e-07
203861842;LD3;0
203861848;LD3;9.77265179456972e-11
203861860;LD3;2.02570252432699e-07
203861861;LD3;5.48673107328218e-11
203861877;LD3;4.22492049602962e-08
203861881;LD3;6.55797613022475e-06
203861884;LD3;4.45034939256837e-07
203861900;LD3;1.358812430136e-09
203861904;LD3;5.14120229572537e-08
203861912;LD3;1.04075834382493e-06
203861923;LD3;3.13841666355073e-08
203861925;LD3;2.394743391519e-10
203861932;LD3;1.70975017873454e-08
203861934;LD3;3.94476580908136e-09
203861938;LD3;1.19488317198181e-07
203861949;LD3;1.15837534005139e-10
203861977;LD3;1.28894600344636e-09
203861984;LD3;2.34714899368246e-07
203861987;LD3;1.82879932020428e-09
203861988;LD3;4.36261166753552e-09
203861989;LD3;3.09219254063216e-08
203861995;LD3;1.22830018512485e-07
203862001;LD3;2.21893691685954e-07
203862002;LD3;4.23892028644671e-10
203862019;LD3;5.57159532222255e-07
203862020;LD3;9.102904730538e-07
203862025;LD3;1.62695729330179e-09
203862026;LD3;1.2583076890419e-05
203914957;LD3;6.90414161605016e-07
203915017;LD3;8.66244253800986e-05
203924362;LD3;5.73186240825775e-05
203924537;LD3;0.000101371818732394
203924586;LD3;0.000111161005305503
203958874;LD3;5.77527780957475e-06
203958967;LD3;3.28550971973262e-06
203958987;LD3;2.5657556234045e-06
203958997;LD3;4.47204942279058e-06
203959030;LD3;3.88401071068067e-06
203959050;LD3;2.519748295864e-06
204023388;LD3;5.34459406102655e-05
204023431;LD3;0.000361111029708957
204023484;LD3;0.00113080057728188
204023529;LD3;8.61766610563888e-05
204023594;LD3;0.000115570891150663
204051973;LD3;0.000617271385267275
204051978;LD3;0.00015416273356443
204052021;LD3;0.000274706585455818
204052041;LD3;0.000153885101676041
204052047;LD3;2.11008160276227e-08
204052099;LD3;0.000158816800790651
204065239;LD3;2.49366501533204e-05
204065250;LD3;3.56350143034261e-06
204065256;LD3;8.04245918070554e-06
204065260;LD3;0.000257718425985256
204065264;LD3;0.000112744541593853
204065288;LD3;4.42173458653751e-05
204065331;LD3;2.59711395604832e-07
204065455;LD3;0.00124579110427256
204074736;LD3;0.000194345047596492
204074738;LD3;8.51311020590472e-06
204075446;LD3;2.5013799562478e-05
204075469;LD3;1.97321710740191e-06
204086776;LD3;2.16855855077811e-07
204086920;LD3;2.35480952441764e-05
204086925;LD3;3.2340472464799e-06
204086929;LD3;2.24914895277918e-05
204086943;LD3;0.000286942463052126
204128881;LD3;2.81857892071491e-05
204128938;LD3;9.94675063540584e-05
204128947;LD3;3.1916366631356e-05
204128950;LD3;6.5957028688366e-06
204128951;LD3;2.45111173822268e-06
204128959;LD3;4.32571322553139e-05
204163952;LD3;1.77385379716458e-05
204163960;LD3;4.51575488042735e-05
204237980;LD3;1.18523133283363e-05
204237984;LD3;0.000114517557768293
204238008;LD3;8.31034668768865e-06
204238121;LD3;0.000150314269470944
204238145;LD3;1.60297282295127e-06
204351950;LD3;2.14820756988149e-06
204352077;LD3;0.000883110952390884
204352128;LD3;0.000203239199724962
204352150;LD3;6.06072957269465e-05
204352158;LD3;1.82044185788788e-05
204425071;LD3;2.49520994329786e-05
204425094;LD3;0.000450752139098926
204425237;LD3;4.06527266931761e-05
204425242;LD3;5.79092678147567e-05
204441707;LD3;7.95228230225631e-05
204441709;LD3;0.00018755435112057
204569538;LD3;0.000224851591782321
204569672;LD3;8.8758985245311e-05
204569710;LD3;6.71819066487819e-05
204569716;LD3;1.85287304993071e-05
204569729;LD3;4.81645497362903e-06
204569742;LD3;0.000169092845384605
204594008;LD3;0.000513634844802683
204594011;LD3;8.54798995527052e-05
204594093;LD3;2.00756631433806e-06
204594122;LD3;2.55317915865619e-06
204594158;LD3;5.939894987063e-05
204627815;LD3;1.51455944660971e-05
204627933;LD3;2.00716821033686e-05
204634410;LD3;0.000159638917144096
204656076;LD3;2.75061865754667e-06
204706598;LD3;1.23718566973593e-05
204706599;LD3;6.32070859312456e-05
204706610;LD3;5.01677157603263e-06
204706725;LD3;3.912641794059e-06
204706747;LD3;1.03316242689988e-06
204706761;LD3;3.06814628209312e-05
204706768;LD3;6.00555007064715e-08
204706778;LD3;6.12640390090666e-06
204712867;LD3;2.19864148720856e-06
204712871;LD3;5.79589937269081e-06
204712872;LD3;3.70323692526175e-07
204712876;LD3;1.990811652131e-08
204712878;LD3;4.67879409859314e-06
204712881;LD3;5.95555393223272e-07
204712887;LD3;6.34157669591986e-05
204712888;LD3;8.01980739019638e-07
204712891;LD3;1.09653129755434e-05
204712892;LD3;2.45524312005534e-06
204712893;LD3;2.31653628696245e-06
204712895;LD3;5.53458248004202e-05
204712903;LD3;0.000353801687758806
204712904;LD3;9.79342923960155e-07
204712905;LD3;2.99568398218637e-05
204712908;LD3;2.72820107191838e-06
204712916;LD3;1.55692832971297e-05
204712919;LD3;2.35723295722165e-06
204712931;LD3;8.54489658703718e-06
204712933;LD3;3.48057864626978e-07
204712962;LD3;5.71825987206061e-05
204712985;LD3;4.20229230478943e-05
204712992;LD3;2.33046023865137e-06
204713000;LD3;1.44533396251079e-06
204713001;LD3;6.26312648396969e-07
204713010;LD3;4.12513596773066e-07
204713015;LD3;2.59860682110975e-05
204713016;LD3;1.3399539611068e-05
204713033;LD3;6.69522777422535e-05
204713062;LD3;3.55895091334897e-09
204713087;LD3;4.77334579401445e-05
204713088;LD3;7.42997647602524e-06
204713089;LD3;4.79039373533344e-06
204713091;LD3;9.48828423932609e-07
204713111;LD3;6.20617587280182e-07
204743606;LD3;7.57619315347432e-05
204743619;LD3;1.87324393769227e-07
204743818;LD3;1.00514209096366e-06
204761261;LD3;0
204761262;LD3;0
204761264;LD3;1.83678786158781e-09
204761268;LD3;5.76267347471972e-09
204761269;LD3;0
204761281;LD3;5.7158709777887e-11
204761294;LD3;0
204761302;LD3;0
204761310;LD3;1.12176476275305e-09
204761319;LD3;2.58665148353989e-07
204761325;LD3;9.85955697262869e-09
204761329;LD3;4.07559841872163e-08
204761336;LD3;3.17833080233714e-10
204761342;LD3;8.58436898719935e-09
204761346;LD3;2.89190142431012e-10
204761354;LD3;2.3110333573786e-08
204761365;LD3;2.69442735446385e-08
204761368;LD3;1.16920607960143e-08
204761377;LD3;6.72364671157862e-05
204761378;LD3;3.29131380555495e-05
204761380;LD3;0.000100904107335415
204761383;LD3;8.14175278797047e-06
204761384;LD3;1.60187770801643e-07
204761386;LD3;6.19812923531302e-05
204761399;LD3;2.97572770677711e-07
204761408;LD3;7.44839453256855e-07
204761409;LD3;6.20897455138564e-07
204761411;LD3;8.9958435300302e-07
204761414;LD3;3.97006286999888e-10
204761415;LD3;3.84654644813214e-08
204761417;LD3;6.43834412016746e-09
204761420;LD3;2.90302578380121e-09
204761421;LD3;4.89916283803477e-10
204761423;LD3;1.52915129845116e-10
204761427;LD3;0
204761428;LD3;2.0575623043049e-09
204761429;LD3;6.68750655829008e-09
204761433;LD3;1.12875930405112e-10
204761434;LD3;0
204761435;LD3;1.21138773415609e-10
204761443;LD3;3.28748758481303e-12
204761449;LD3;6.17117872084949e-09
204761460;LD3;5.84631705966357e-10
204761465;LD3;5.33437217468263e-09
204761468;LD3;2.75073644294979e-09
204761478;LD3;1.44712555771311e-10
204761482;LD3;1.57064728272313e-09
204761488;LD3;0
204761489;LD3;9.04598788701748e-09
204761493;LD3;3.5334833818226e-09
204761494;LD3;0
204761499;LD3;0
204761500;LD3;7.53645579314006e-10
204761503;LD3;0
204761504;LD3;1.06407252187662e-09
204761505;LD3;8.37464573649504e-10
204761510;LD3;1.1005345623681e-09
204761511;LD3;6.99938470890965e-09
204761513;LD3;2.76975545843854e-11
204761514;LD3;8.76416047937393e-10
204761515;LD3;2.38297842856184e-08
204761526;LD3;3.03765498646695e-08
204782214;LD3;0.000138249157232484
204782247;LD3;7.84354972866057e-05
204782256;LD3;0.00124237357188792
204782419;LD3;1.14627421141054e-05
204822276;LD3;2.66774142490747e-07
204822310;LD3;6.22383775656751e-07
204822314;LD3;1.10030766079951e-05
204822325;LD3;0.000381942162410209
204822346;LD3;0.000709085487393307
204822350;LD3;9.40144141978727e-06
204822386;LD3;0.000136004790751679
204951392;LD3;5.38001770012639e-05
204951414;LD3;0.00010809652738863
204951568;LD3;7.03155970284434e-05
204954653;LD3;4.66523006326542e-07
204954656;LD3;0
204954659;LD3;5.15129635503779e-07
204954660;LD3;2.73181737734524e-09
204954664;LD3;8.87574766743821e-07
204954672;LD3;0
204954682;LD3;1.0927269509381e-08
204954694;LD3;0
204954695;LD3;0
204954711;LD3;0
204954734;LD3;1.73751080413793e-06
204954738;LD3;5.23194157637132e-08
204954740;LD3;3.34075202877197e-07
204954746;LD3;1.98531946664867e-10
204954749;LD3;2.43585597443416e-06
204954755;LD3;9.03109967907802e-08
204954759;LD3;1.77343007224617e-09
204954762;LD3;0
204954767;LD3;0
204954768;LD3;1.26883490270131e-08
204954774;LD3;1.76344855845125e-07
204954778;LD3;0
204954800;LD3;4.49345036886514e-08
204954801;LD3;7.39300401855124e-07
204954808;LD3;0
204954809;LD3;8.32537929156757e-10
204954815;LD3;4.41972673564896e-07
204954816;LD3;2.09483872986544e-07
204954818;LD3;2.09284032610486e-09
204954825;LD3;0
204954829;LD3;0
204954830;LD3;0
204954843;LD3;7.85069418104379e-09
204954844;LD3;4.04987761127048e-09
204954845;LD3;0
204954846;LD3;6.33906919099202e-08
204954854;LD3;0
204954860;LD3;0
204954869;LD3;8.04610954532111e-10
204954878;LD3;1.03642315186897e-07
204954895;LD3;0
204958214;LD3;4.24936073799703e-05
204958279;LD3;0.000166988827584616
204958287;LD3;5.92595086511163e-05
204958403;LD3;3.72189784100973e-05
204958428;LD3;2.28440066282514e-07
204958440;LD3;1.42577468323947e-05
204958459;LD3;1.97457202858176e-05
204984626;LD3;0.00287401131570981
204984629;LD3;0.00067987722381653
204984644;LD3;0.000227669138049331
204984725;LD3;7.03891792527006e-06
204984726;LD3;0.000117640513461454
204984749;LD3;7.89835793437862e-05
204984822;LD3;0.00043239779320452
204987209;LD3;3.03244230433742e-05
204987233;LD3;1.47949533145754e-05
204987263;LD3;0.000138749197211543
204996885;LD3;6.39968267916165e-07
204996886;LD3;9.10956065024111e-06
204996897;LD3;2.49964202699242e-05
204996924;LD3;1.26882612301516e-05
204996939;LD3;9.93189588632575e-06
204997019;LD3;2.60460911519112e-08
204997020;LD3;1.01749443450534e-05
204997031;LD3;2.82614234035476e-05
204997058;LD3;1.47982484439808e-05
204997073;LD3;1.15446844165206e-05
205000918;LD3;0.000246723201371302
205000940;LD3;4.68622694383061e-06
205006081;LD3;1.65519220182537e-05
205006107;LD3;0.000615307461714888
205006145;LD3;0.000545619451886848
205006153;LD3;1.77482980119112e-05
205006155;LD3;2.93877511763758e-05
205006166;LD3;9.08060660301386e-05
205006186;LD3;0.0016765909746784
205006226;LD3;0.000457013678399482
205006246;LD3;5.89549613702286e-06
205006293;LD3;0.0001142539848519
205006324;LD3;6.70629202575668e-05
205025160;LD3;3.46328863160489e-05
205034170;LD3;0.000726735862310127
205034307;LD3;1.1861447683595e-05
205038280;LD3;2.49442433468319e-08
205038282;LD3;5.05709432557247e-06
205038283;LD3;9.64850562843907e-07
205038343;LD3;5.50784542576167e-09
205038345;LD3;1.10537851137561e-06
205038346;LD3;3.31676801396814e-08
205038370;LD3;4.6029364728547e-06
205048224;LD3;7.2207333949025e-05
205048232;LD3;4.5821986209615e-06
205048297;LD3;1.34153376980989e-05
205048314;LD3;0.000254726331872108
205048489;LD3;0.000117308664134262
205128816;LD3;0.000126734243789858
205174160;LD3;2.61670024719633e-05
205174168;LD3;1.33441681567965e-06
205174270;LD3;2.24594917561539e-05
205174336;LD3;3.75666738060072e-05
205174420;LD3;7.22612468510001e-05
205188870;LD3;0.000415341563391463
205188935;LD3;0.000177726020806225
205189079;LD3;0.000293023500983082
205217848;LD3;1.67616812071571e-06
205217916;LD3;6.73166347365142e-05
205217935;LD3;0.000160840358640145
205217946;LD3;0.000248535138464147
205337994;LD3;0.000102006242940097
205338140;LD3;2.93718078441077e-05
205338149;LD3;1.33204574115783e-05
205453776;LD3;4.89850845671478e-05
205453778;LD3;2.25408468719953e-06
205453798;LD3;6.70784355371765e-06
205453856;LD3;4.20392527677055e-05
205453909;LD3;0.000141642126886043
205453930;LD3;5.15412163113288e-08
205477716;LD3;2.83941695579887e-05
205480313;LD3;3.0529878439373e-05
205480322;LD3;1.17142761774312e-05
205480387;LD3;9.81344123625986e-07
205480395;LD3;7.88506111350906e-06
205480421;LD3;4.37198861148264e-06
205483273;LD3;0.000444431931439183
205483328;LD3;5.25778544848933e-06
205506405;LD3;2.6524196866985e-08
205525109;LD3;4.24194042613755e-06
205525124;LD3;9.50981090179585e-05
205525131;LD3;1.26698936775278e-05
205525137;LD3;2.4205949182403e-05
205525158;LD3;7.85308644031754e-06
205525234;LD3;7.31074425890587e-05
205546005;LD3;1.69520902138524e-06
205546104;LD3;2.00001988510963e-05
205599340;LD3;9.21752398011141e-06
205599357;LD3;3.73532848401461e-05
205599383;LD3;5.73518336594387e-05
205599517;LD3;0.00162878114983007
205599535;LD3;0.000241457092836946
205616236;LD3;9.81680448511355e-06
205651304;LD3;7.01753697741301e-06
205651322;LD3;2.15419437219946e-05
205651365;LD3;1.10447160924015e-05
205651406;LD3;9.40978140563501e-05
205651424;LD3;8.80353239226977e-05
205651434;LD3;0.000110686446470164
205651448;LD3;4.97439551704124e-05
205651458;LD3;2.8683446487238e-05
205651501;LD3;0.000143494562751849
205656960;LD3;2.5286328709129e-05
205656982;LD3;6.58875703688803e-05
205656996;LD3;8.87512858386502e-09
205657070;LD3;4.83308237933134e-08
205657093;LD3;1.40149757469305e-05
205657114;LD3;6.25781212196015e-06
205657115;LD3;0.000203628686792004
205657121;LD3;1.83249298875896e-05
205657136;LD3;9.46031387094359e-05
205665438;LD3;5.30663957188247e-05
205665463;LD3;0.000128960395962043
205665464;LD3;7.19769534906987e-06
205665537;LD3;0.000670765475533441
205665647;LD3;0.000100853191185144
205731511;LD3;2.19453833656362e-07
205731519;LD3;1.56858225091124e-05
205731528;LD3;2.86465118793454e-07
205731529;LD3;0.000123485696927711
205731573;LD3;1.32049179005301e-05
205731655;LD3;7.64911131992137e-07
205731673;LD3;2.84412581563508e-05
205731679;LD3;0.000226295317264684
205731697;LD3;9.30137139622985e-06
205736927;LD3;3.10537798143864e-05
205736945;LD3;2.13780819242298e-05
205736984;LD3;1.12772591866365e-05
205736996;LD3;0.000277308112113321
205737001;LD3;0.000134072127867915
205737010;LD3;7.55971071915694e-06
205737044;LD3;5.69679831578705e-05
205737106;LD3;3.8767499457741e-06
205737131;LD3;0.000371566042257328
205737135;LD3;2.86742641742298e-06
205737174;LD3;1.10663381534263e-05
205737178;LD3;0.000139973553079599
205757409;LD3;9.96870583571085e-05
205757504;LD3;0.000286778451830735
205757538;LD3;0.000247730301661011
205845589;LD3;5.60439382223215e-05
205894438;LD3;1.27491980070053e-05
205894518;LD3;8.49789215198171e-05
205894664;LD3;0.000111284452227902
205894668;LD3;2.75941250707864e-06
205894671;LD3;0.000100737867692986
205894683;LD3;4.17871202588908e-05
205921107;LD3;2.30700747984869e-05
205921208;LD3;2.3517338090809e-06
205931541;LD3;6.39128370923996e-06
205967581;LD3;0.000136619720205332
205967800;LD3;4.1104736044128e-05
205967838;LD3;5.09010730249942e-05
206021272;LD3;8.3222858723734e-06
206021277;LD3;4.7477354027894e-05
206021278;LD3;0.000125004432762649
206021393;LD3;0.000115791091294887
206021406;LD3;0.00125544917659497
206021416;LD3;3.11382578067384e-06
206035450;LD3;9.26787863521489e-07
206035496;LD3;3.87009846757855e-05
206035497;LD3;2.64849335927554e-06
206035554;LD3;5.2568591514504e-05
206082380;LD3;3.76528469296829e-06
206082390;LD3;1.55570276428558e-05
206082404;LD3;0.000120552359373795
206082501;LD3;4.07519753189431e-05
206082592;LD3;6.99230392727106e-05
206082600;LD3;7.15519154257818e-05
206082603;LD3;0.000189770758659808
206082634;LD3;3.01296425711672e-05
206172401;LD3;0.000165844938376334
206172443;LD3;0.0011483132384077
206172490;LD3;0.000191072763277788
206172514;LD3;6.02978501562112e-05
206172544;LD3;5.89266284092006e-05
206239878;LD3;0.000451136030246331
206239882;LD3;5.02337446313104e-05
206309672;LD3;0.00023157753687014
206309673;LD3;0.000207239378167522
206309713;LD3;2.15241689048038e-05
206313318;LD3;3.38928578942347e-06
206313340;LD3;1.05671605179395e-05
206313344;LD3;3.41693186052194e-07
206313379;LD3;2.14329744084598e-05
206313383;LD3;6.77768033290517e-05
206313391;LD3;3.22822125207987e-09
206317741;LD3;2.25153057473009e-06
206317752;LD3;8.8756049744999e-06
206317765;LD3;1.04048301616076e-06
206317895;LD3;9.01910617760875e-05
206387822;LD3;3.90308479675727e-10
206387827;LD3;0
206387849;LD3;0
206387855;LD3;4.27190034676404e-10
206387859;LD3;1.26277040881206e-09
206387861;LD3;1.50342661841982e-09
206387873;LD3;0
206387874;LD3;3.61618302308794e-08
206387876;LD3;0
206387880;LD3;1.38352846898176e-09
206387887;LD3;9.1995553240496e-07
206387894;LD3;6.2205602229945e-08
206387902;LD3;2.03261663429278e-10
206387905;LD3;0
206387906;LD3;1.50039069137003e-07
206387909;LD3;0
206387910;LD3;1.21814285361108e-07
206387911;LD3;0
206387912;LD3;0
206387918;LD3;7.21618687656059e-08
206387920;LD3;1.90605088172562e-07
206387921;LD3;3.81703212009553e-09
206387922;LD3;3.11789867030192e-09
206387925;LD3;0
206387935;LD3;3.7804312308913e-08
206387939;LD3;3.96068259721052e-09
206387941;LD3;5.75368425129243e-10
206387943;LD3;5.52870348615694e-09
206387945;LD3;6.87225840139075e-10
206387947;LD3;4.88235558072076e-05
206387967;LD3;4.99272263207238e-09
206387989;LD3;1.77751160159374e-09
206387997;LD3;5.05785150731998e-08
206387999;LD3;7.2010754770231e-09
206388002;LD3;2.96567932201507e-07
206388010;LD3;1.49584974649072e-11
206388011;LD3;1.94410432495142e-09
206388026;LD3;4.7575757960738e-09
206388032;LD3;1.39541437471962e-11
206388036;LD3;1.27250983518086e-07
206388038;LD3;0
206388043;LD3;1.05641856722437e-07
206388048;LD3;1.03564453006181e-08
206388049;LD3;7.67240203936231e-10
206388050;LD3;0
206388054;LD3;8.41749257940351e-09
206388056;LD3;4.10224211345218e-09
206388060;LD3;2.00542610433608e-08
206388067;LD3;1.54100494090278e-11
206388069;LD3;4.87371774299793e-08
206388071;LD3;7.02022159558669e-07
206388082;LD3;0
206388083;LD3;1.52429966473265e-07
206388084;LD3;1.4848710698533e-11
206388088;LD3;1.5835083447873e-09
206394160;LD3;1.2249910668162e-05
206394234;LD3;3.77709887522501e-05
206419918;LD3;0.000241928981767532
206419992;LD3;7.6520630742925e-05
206420004;LD3;8.37826914597054e-05
206425907;LD3;5.13851586600296e-10
206425913;LD3;4.61097060779933e-10
206425930;LD3;1.00569727596316e-13
206425941;LD3;1.61374984523822e-09
206425945;LD3;1.59486143868474e-09
206425948;LD3;2.57907855460639e-08
206425975;LD3;3.84901808324963e-08
206425978;LD3;2.18179146752367e-11
206425989;LD3;5.4243616236346e-10
206425990;LD3;3.7544134336634e-09
206426001;LD3;3.67945189153217e-08
206426002;LD3;3.02471720943103e-08
206426011;LD3;5.87931442679862e-10
206426012;LD3;1.29253540878616e-08
206426013;LD3;1.3100221791451e-07
206426014;LD3;3.90643558737314e-08
206426024;LD3;1.30256794379429e-07
206426057;LD3;2.59146875825529e-08
206426058;LD3;2.16230898501785e-09
206426059;LD3;4.4301425023459e-08
206426066;LD3;5.05950420839546e-10
206426070;LD3;6.28809264973029e-10
206426075;LD3;8.75533480634603e-10
206426079;LD3;4.593735656515e-09
206426082;LD3;3.54266116143826e-10
206426090;LD3;1.18653471088906e-09
206426092;LD3;4.10800701452081e-11
206426096;LD3;2.57234507282179e-09
206426104;LD3;2.99058743976838e-09
206426105;LD3;1.12295658667349e-08
206426108;LD3;1.23906695586977e-11
206426109;LD3;1.66654579350513e-10
206426113;LD3;8.47111789966334e-10
206426114;LD3;4.77501604300676e-08
206426116;LD3;5.19933117833437e-09
206426123;LD3;1.83814855026354e-09
206426131;LD3;6.73869676655084e-18
206426132;LD3;3.94557784882948e-09
206426133;LD3;5.43154641726569e-08
206426140;LD3;3.53052641955056e-09
206426142;LD3;9.63011240104818e-09
206426145;LD3;4.09522823149602e-08
206426156;LD3;4.79280651563143e-10
206426166;LD3;1.10144407019077e-09
206443623;LD3;4.98576201246234e-06
206443749;LD3;4.58342253730689e-06
206466758;LD3;9.87144225018966e-05
206466837;LD3;9.91629657294134e-10
206466930;LD3;5.24408734235569e-05
206537206;LD3;0.00034197341242185
206537236;LD3;0.000532003300073952
206537285;LD3;0.000132146156976275
206537346;LD3;1.95426353547421e-07
206537378;LD3;2.67684008358618e-06
206562198;LD3;1.73818037943346e-06
206562200;LD3;0.000133438968909803
206562410;LD3;0.000319646010662447
206562422;LD3;0.000387219770553816
206562428;LD3;4.51050857210178e-05
206562431;LD3;3.02636666752261e-06
206604545;LD3;0.000754142779360171
206604557;LD3;0.00126553775779297
206604575;LD3;2.63019209318281e-05
206612510;LD3;6.02594206164283e-05
206612644;LD3;2.18713110386834e-06
206612672;LD3;6.46388479045645e-05
206632511;LD3;5.5201893474003e-05
206634799;LD3;5.29066661151537e-07
206634936;LD3;3.61631930365668e-05
206634941;LD3;4.67787011675808e-06
206634953;LD3;0.000235499501893689
206681201;LD3;6.12266070310438e-05
206681261;LD3;5.70163542219417e-05
206681265;LD3;3.31888348342917e-05
206681279;LD3;0.000185073056372334
206733114;LD3;1.74674297141989e-05
206733235;LD3;0.000201062234375527
206792560;LD3;3.54219955808541e-05
